URL,List Entry Number,Heritage Category,Grade,Heritage Asset Name,Alternative Name,Monument Type,Period Name,Phase Display Date,Main Material,Covering Material,Address Line 1,Address Line2,Address Line3,Address Line4,Address Line5,Post Town,Post Code,Parish,District/Unitary Authority,County,Locality,NGR,Latitude,Longitude,First Designated Date,Last Amendment Date,Legacy Number
https://historicengland.org.uk/listing/the-list/list-entry/1042911,1042911,Listing,I,NETHERWITTON HALL,,"COUNTRY HOUSE, ","MODERN, POST MEDIEVAL, ","1685, Built C16 or earlier, c.1900, ","RUBBLE, STONE, ","LEAD, ",NETHERWITTON HALL,,,,,,,Netherwitton,Northumberland,,NETHERWITTON,NZ 10225 90464,55.20831995,-1.8408621,6 May 1952,06 May 1952,238370
https://historicengland.org.uk/listing/the-list/list-entry/1044940,1044940,Listing,I,CHURCH OF ST MARY,,"PARISH CHURCH, ","MEDIEVAL, POST MEDIEVAL, ","C11 tower, Largely rebuilt C13, Late C12 S doorway, Restored 1857, ","STONE, ","WELSH SLATE, ",CHURCH OF ST MARY,,WEST ROAD,,,,,Ovingham,Northumberland,,,NZ 08498 63707,54.96791497,-1.86879571,15 April 1969,15 April 1969,239469
https://historicengland.org.uk/listing/the-list/list-entry/1049118,1049118,Listing,I,HULNE FRIARY SUMMERHOUSE AND TOWER,,"SUMMERHOUSE, TOWER HOUSE, ","MEDIEVAL, POST MEDIEVAL, ","Added 1778-1779, Built 1488, Interior remodelled 1778-1779, ","STONE, ","LEAD, ",HULNE FRIARY SUMMERHOUSE AND TOWER,,,,,,,Denwick,Northumberland,,HULNE PARK,NU 16339 15723,55.43512186,-1.74333315,31 December 1969,31 December 1969,236400
https://historicengland.org.uk/listing/the-list/list-entry/1076985,1076985,Listing,I,BRIZLEE TOWER,,"PROSPECT TOWER, ","POST MEDIEVAL, ","Constructed 1781, ","ASHLAR, CAST IRON, COADE STONE, ",,BRIZLEE TOWER,,,,,,,Denwick,Northumberland,,HULNE PARK,NU 15802 14747,55.42637344,-1.75187695,31 December 1969,31 December 1969,236396
https://historicengland.org.uk/listing/the-list/list-entry/1086979,1086979,Listing,I,BLACKFRIARS EAST RANGE,BLACKFRIARS EAST RANGE,"ALMSHOUSE, DOMINICAN FRIARY, LIVERY HALL, ","MEDIEVAL, POST MEDIEVAL, ","C19 Conversion and alterations, Medieval, ","ASHLAR, SANDSTONE, ","PANTILE, STONE, ",BLACKFRIARS EAST RANGE,,MONK STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24464 64196,54.97178365,-1.61937963,14 June 1954,30 March 1987,304707
https://historicengland.org.uk/listing/the-list/list-entry/1087001,1087001,Listing,I,BLACKFRIARS SOUTH RANGE,,"ALMSHOUSE, BENCH, CLOISTER, COAT OF ARMS, COMMEMORATIVE MONUMENT, DATE STONE, DOMINICAN FRIARY, EXHIBITION HALL, INFORMATION CENTRE, LIVERY HALL, RAILINGS, RESTAURANT, ","EARLY MEDIEVAL, MEDIEVAL, MODERN, POST MEDIEVAL, ","1679, 1739, 1770, 1843, 1978-81, C18, C19, Medieval, ","ASHLAR, SANDSTONE, ","PANTILE, SLATE, STONE, ",BLACKFRIARS SOUTH RANGE,,MONK STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24447 64182,54.97166372,-1.61963297,14 June 1954,30 March 1987,304705
https://historicengland.org.uk/listing/the-list/list-entry/1087023,1087023,Listing,I,THEATRE ROYAL LOUNGE AND RESTAURANT; THE ROYAL PUBLIC HOUSE,,"HOUSE, PUBLIC HOUSE, RESTAURANT, SHOP, ","MID 20TH CENTURY, POST MEDIEVAL, ","by 1954, c1837, ","ASHLAR, SANDSTONE, ","SLATE, ",THEATRE ROYAL LOUNGE AND RESTAURANT; THE ROYAL PUBLIC HOUSE,9-17,MARKET STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24924 64319,54.97286421,-1.61216827,14 June 1954,14 June 1954,304699
https://historicengland.org.uk/listing/the-list/list-entry/1104887,1104887,Listing,I,CHURCH OF ST ANDREW,,"PARISH CHURCH, ","20TH CENTURY, MEDIEVAL, POST MEDIEVAL, ","Altered C13, Built C12, C14 N chapel, C20 vestry and hall, Early C14 SW porch, Porch refronted 1726, Restored; SW transept added C19, ","ASHLAR, SANDSTONE, TIMBER, ","SLATE, STONE, ",CHURCH OF ST ANDREW,,NEWGATE STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ2454564412,54.97372083,-1.61808885,14 June 1954,14 June 1954,304741
https://historicengland.org.uk/listing/the-list/list-entry/1106329,1106329,Listing,I,CHURCH OF ALL SAINTS,,"CONCERT HALL, FIELD CENTRE, PARISH CHURCH, ","MID 20TH CENTURY, POST MEDIEVAL, ","Converted by 1954, Rebuilt 1786, ","ASHLAR, SANDSTONE, ","SLATE, ",CHURCH OF ALL SAINTS,,PILGRIM STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25260 64017,54.97013373,-1.60695401,14 June 1954,14 June 1954,304782
https://historicengland.org.uk/listing/the-list/list-entry/1115451,1115451,Listing,I,TOWN WALL,,"TOWN WALL, ","MEDIEVAL, ","Late C13/early C14, ","SANDSTONE, ",,TOWN WALL,,FORTH STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24832 63741,54.96767809,-1.61366952,30 March 1987,30 March 1987,304559
https://historicengland.org.uk/listing/the-list/list-entry/1116297,1116297,Listing,I,MOOT HALL,MOOT HALL,"COURT HOUSE, DRINKING FOUNTAIN, LAMP BRACKET, ","POST MEDIEVAL, ","1811, 1877, Late C19, after 1877, Later than 1877, ","ASHLAR, CAST IRON, SANDSTONE, ",,MOOT HALL,,CASTLE GARTH,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25111 63866,54.96878804,-1.60930191,17 December 1971,30 March 1987,304451
https://historicengland.org.uk/listing/the-list/list-entry/1116305,1116305,Listing,I,THE BARBICAN WALLS BETWEEN NORTH GATE OF CASTLE AND BLACK GATE,,"BARBICAN, WALL, ","MEDIEVAL, ","Mid C13, ","SANDSTONE, ",,THE BARBICAN WALLS BETWEEN NORTH GATE OF CASTLE AND BLACK GATE,,CASTLE GARTH,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25026 63917,54.96925077,-1.61061741,14 June 1954,14 June 1954,304447
https://historicengland.org.uk/listing/the-list/list-entry/1116382,1116382,Listing,I,TEMPLE OF ANTENOCITICUS,ROMAN TEMPLE,"STATUE, TEMPLE, ","ROMAN, ","Constructed c180, ","ASHLAR, RUBBLE, SANDSTONE, ",,TEMPLE OF ANTENOCITICUS,,BROOMRIDGE AVENUE,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ2171164676,54.97622665,-1.66233554,17 December 1971,30 March 1987,304438
https://historicengland.org.uk/listing/the-list/list-entry/1116418,1116418,Listing,I,TRINITY HOUSE GATE AND CHAPEL,,"BUILDING, DOMESTIC CHAPEL, GATEHOUSE, ","POST MEDIEVAL, ","Building earlier than C17 incorporated, Built C17, Refronted 1841, Restored C19, ","ASHLAR, SANDSTONE, TIMBER, ","SLATE, ",TRINITY HOUSE GATE AND CHAPEL,,BROAD CHASE,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25370 64009,54.9700646,-1.60524132,30 March 1987,30 March 1987,304430
https://historicengland.org.uk/listing/the-list/list-entry/1120877,1120877,Listing,I,THE GUILDHALL AND MERCHANTS' COURT,,"EXCHANGE, FISH MARKET, FREEMASONS HALL, GUILDHALL, LAW COURT, OFFICE, TOWN HALL, ","MID 20TH CENTURY, POST MEDIEVAL, ","1655, 1794, 1823, By 1954, C19, Later than 1655, ","ASHLAR, RENDER, SANDSTONE, TIMBER, WEATHERBOARD, ","LEAD, SLATE, ",THE GUILDHALL AND MERCHANTS' COURT,,SANDHILL,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25213 63833,54.96848657,-1.60770383,14 June 1954,14 June 1954,304853
https://historicengland.org.uk/listing/the-list/list-entry/1121526,1121526,Listing,I,SALLYPORT OR WALL KNOLL TOWER,,"GATE, MEETING HALL, TOWER, TOWN WALL, ","MEDIEVAL, POST MEDIEVAL, ","Built 1716, Built C14, ","ASHLAR, SANDSTONE, STONE, ","PANTILE, ",SALLYPORT OR WALL KNOLL TOWER,,TOWER STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 25474 64148,54.97130644,-1.60359214,17 December 1971,17 December 1971,304897
https://historicengland.org.uk/listing/the-list/list-entry/1145840,1145840,Listing,I,"THEATRE,&#x0D;
THEATRE ROYAL",,"THEATRE, ","POST MEDIEVAL, ","Constructed 1837, Re-modelled 1901, ","ASHLAR, SANDSTONE, ","WELSH SLATE, ",THEATRE,1-9,SHAKESPEARE STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24942 64306,54.97275266,-1.61189981,14 June 1954,17 December 1971,304613
,,,,,,,,,,,THEATRE ROYAL,98,GREY STREET,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24942 64306,54.97275266,-1.61189981,14 June 1954,17 December 1971,304613
https://historicengland.org.uk/listing/the-list/list-entry/1153477,1153477,Listing,I,DUNSTANBURGH CASTLE,,"CASTLE, GATE, GATEHOUSE, ","MEDIEVAL, POST MEDIEVAL, ","1885, Built 1313, Late C14, ","LIMESTONE, RUBBLE, SANDSTONE, WHINSTONE, ",,DUNSTANBURGH CASTLE,,,,,,,Craster,Northumberland,,DUNSTANBURGH,NU 25684 21798,55.48930947,-1.59509342,31 December 1969,31 December 1969,236942
https://historicengland.org.uk/listing/the-list/list-entry/1153715,1153715,Listing,I,BOTHAL CASTLE GATEHOUSE AND ADJACENT WING TO WEST,,"CURTAIN WALL, GATEHOUSE, ","EARLY 20TH CENTURY, MEDIEVAL, POST MEDIEVAL, ","Adjacent wing added c1858, Built c1343, Extended and raised 1909, Restored 1830-1831, Some Medieval walling incorporated, ","STONE, ","LEAD, SLATE, ",BOTHAL CASTLE GATEHOUSE AND ADJACENT WING TO WEST,,BOTHAL VILLAGE,,,,,Ashington,Northumberland,,BOTHAL,NZ 23985 86520,55.17240905,-1.62498448,14 April 1949,14 April 1949,235949
https://historicengland.org.uk/listing/the-list/list-entry/1154280,1154280,Listing,I,THE OBSERVATORY,THE OBSERVATORY ON RATCHEUGH CRAG,"FOLLY, GAZEBO, TURRET, WALL, ","POST MEDIEVAL, ","c1850, Late C18, ","ASHLAR, STONE, WHINSTONE, ","WELSH SLATE, ",THE OBSERVATORY,,,,,,,Longhoughton,Northumberland,,RATCHEUGH,NU 22435 14577,55.42458875,-1.64708953,31 December 1969,01 September 1988,237048
https://historicengland.org.uk/listing/the-list/list-entry/1155642,1155642,Listing,I,MORPETH CASTLE,,"CASTLE, CURTAIN WALL, GATEHOUSE, STABLE, ","MEDIEVAL, POST MEDIEVAL, ","Built C13, Built C14, C19 addition, Restored 1857-1858, Restored C17, ","ASHLAR, STONE, ",,MORPETH CASTLE,,CASTLE WALK,,,,,Morpeth,Northumberland,,,NZ 20015 85519,55.16358562,-1.68738341,11 August 1950,11 August 1950,238706
https://historicengland.org.uk/listing/the-list/list-entry/1157140,1157140,Listing,I,TOWN HALL,,"CLOCK TOWER, SHOP, TOWN HALL, ","20TH CENTURY, POST MEDIEVAL, ","Added 1767, Altered 1771, Built 1731, C20 shop front, ","ASHLAR, ","SLATE, ",TOWN HALL,,MARKET PLACE,,,,,Alnwick,Northumberland,,,NU 18607 13314,55.41340125,-1.70764968,20 February 1952,25 August 1977,235768
https://historicengland.org.uk/listing/the-list/list-entry/1178596,1178596,Listing,I,THE LION BRIDGE,,"ROAD BRIDGE, ","POST MEDIEVAL, ","Constructed 1775, ","ASHLAR, LEAD, ",,THE LION BRIDGE,,THE PETH,,,,,Alnwick,Northumberland,,,NU 18619 13813,55.41788695,-1.70743732,10 January 1953,10 January 1953,235834
https://historicengland.org.uk/listing/the-list/list-entry/1185067,1185067,Listing,I,LODGE TO WEST OF WASHINGTON OLD HALL,OUTBUILDINGS BESIDE ENTRANCE TO WASHINGTON HALL,"HOUSE, LODGE, MUSEUM, ","LATE 20TH CENTURY, MID 20TH CENTURY, POST MEDIEVAL, ","Constructed early C17, Converted 1957, Converted by 1985, ","RUBBLE, SANDSTONE, ","PANTILE, ",LODGE TO WEST OF WASHINGTON OLD HALL,,THE AVENUE,,,,,Non Civil Parish,Sunderland,,WASHINGTON,NZ 31073 56538,54.90260305,-1.5169593,19 December 1947,15 July 1985,303231
https://historicengland.org.uk/listing/the-list/list-entry/1185345,1185345,Listing,I,THE CHAPEL ABOUT 350 METRES WEST AND 650 METRES SOUTH OF GIBSIDE HALL,,"MAUSOLEUM, PRIVATE CHAPEL, ","POST MEDIEVAL, ","Built 1760-1769, Completed 1812, ","ASHLAR, ","LEAD, ",THE CHAPEL ABOUT 350 METRES WEST AND 650 METRES SOUTH OF GIBSIDE HALL,,B6314,,,,,Non Civil Parish,Gateshead,,"GIBSIDE ESTATE, WHICKHAM",NZ 17187 58250,54.91865212,-1.73339777,1 February 1950,01 February 1950,303878
https://historicengland.org.uk/listing/the-list/list-entry/1185359,1185359,Listing,I,CHURCH OF ST MARY,,"PARISH CHURCH, ","MEDIEVAL, POST MEDIEVAL, ","C12 nave, C13 aisles, C14 porch and tower, Restored 1819, Restored 1860-62, ","ASHLAR, SANDSTONE, STONE, ","LAKE DISTRICT SLATE, STONE, ",CHURCH OF ST MARY,,CHURCH CHARE,,,,,Non Civil Parish,Gateshead,,WHICKHAM,NZ 20973 61358,54.94643962,-1.67410702,1 February 1950,01 February 1950,303882
https://historicengland.org.uk/listing/the-list/list-entry/1186036,1186036,Listing,I,CHURCH OF ST MICHAEL AND ALL ANGELS,,"PARISH CHURCH, ","MEDIEVAL, POST MEDIEVAL, ","C19 Addition, Norman construction, ","ASHLAR, PLASTER, SANDSTONE, TIMBER, ","SLATE, ",CHURCH OF ST MICHAEL AND ALL ANGELS,,CHURCH BANK,,,,,Non Civil Parish,Newcastle upon Tyne,,"NEWBURN, THROCKLEY",NZ 16679 65368,54.98263607,-1.74090827,21 October 1949,21 October 1949,304346
https://historicengland.org.uk/listing/the-list/list-entry/1186201,1186201,Listing,I,War Memorial (The Response),,"WAR MEMORIAL (FREESTANDING), ","21ST CENTURY, EARLY 20TH CENTURY, ","2007 restoration, Constructed 1923, ","BRONZE, GRANITE, ",,War Memorial (The Response)  in public gardens north of church of St Thomas,,Barras Bridge,,,,,Non Civil Parish,Newcastle upon Tyne,,,NZ2488464954,54.97857588,-1.61274741,17 December 1971,28 October 2014,304387
https://historicengland.org.uk/listing/the-list/list-entry/1186222,1186222,Listing,I,TOWN WALL WITH DURHAM TOWER,CITY WALL,"BASTION, TOWN WALL, ","MEDIEVAL, ","Built late C13, ","SANDSTONE, ",,TOWN WALL WITH DURHAM TOWER,,BATH LANE,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24382 64126,54.97116061,-1.62065896,30 March 1987,30 March 1987,304391
https://historicengland.org.uk/listing/the-list/list-entry/1206521,1206521,Listing,I,CHURCH OF ST MARY MAGDALENE,,"PARISH CHURCH, ","MEDIEVAL, POST MEDIEVAL, ","Built late C12, C14 transepts, Remodelled C13, Restored and altered 1874-5, ","ASHLAR, STONE, ","STONE, TILE, ",CHURCH OF ST MARY MAGDALENE,,,,,,,Mitford,Northumberland,,MITFORD,NZ 16899 85611,55.16453284,-1.73628841,20 October 1969,20 October 1969,238936
https://historicengland.org.uk/listing/the-list/list-entry/1207073,1207073,Listing,I,HYLTON CASTLE,HYLTON CASTLE,"FORTIFIED HOUSE, TOWER HOUSE, ","MEDIEVAL, MID 20TH CENTURY, POST MEDIEVAL, ","Altered 1860, Altered early C18, Altered mid C20, Built c1400, ","ASHLAR, ",,HYLTON CASTLE,,CRAIGAVON ROAD,,,,,Non Civil Parish,Sunderland,,"CASTLETOWN, SUNDERLAND",NZ 35783 58791,54.92253766,-1.44323959,25 February 1949,25 February 1949,391434
https://historicengland.org.uk/listing/the-list/list-entry/1232158,1232158,Listing,I,OLD TOWN HALL,,"TOWN HALL, ","LATE 20TH CENTURY, POST MEDIEVAL, ","Built 1768, Restored 1977, ","ASHLAR, ","SLATE, TIMBER, ",OLD TOWN HALL,,MARKET PLACE,,,,,Non Civil Parish,South Tyneside,,SOUTH SHIELDS,NZ 36064 67139,54.99752905,-1.43780389,27 February 1950,27 February 1950,407497
https://historicengland.org.uk/listing/the-list/list-entry/1240411,1240411,Listing,I,DERWENT COTE STEEL FURNACE (THE CONE),,"CEMENTATION FURNACE, STEEL WORKS, ","POST MEDIEVAL, ","FIRST HALF OF C18, ","ASHLAR, RUBBLE, SANDSTONE, ",,DERWENT COTE STEEL FURNACE (THE CONE),,FORGE LANE,,,,,Non Civil Parish,County Durham,,"HAMSTERLEY COLLIERY, CONSETT",NZ 13046 56508,54.9031268,-1.79808034,6 June 1951,06 June 1951,438836
https://historicengland.org.uk/listing/the-list/list-entry/1240816,1240816,Listing,I,CAUSEY ARCH,,"RAILWAY BRIDGE, ","POST MEDIEVAL, ","Constructed 1727, ","ASHLAR, SANDSTONE, ",,CAUSEY ARCH,,CAUSEY ROAD,,,,,Stanley,County Durham,,,NZ 20126 55896,54.89739389,-1.68771401,19 July 1950,19 July 1950,439365
https://historicengland.org.uk/listing/the-list/list-entry/1247805,1247805,Listing,I,CHURCH OF ST MARY MAGDALENE,,"PARISH CHURCH, ","EARLY 20TH CENTURY, MEDIEVAL, ","Built C11, Early C12 W respond of N arcade, Early C13 remodelling, Later Medieval alterations, Restored and S porch built 1908, ","STONE, ","LEAD, ",CHURCH OF ST MARY MAGDALENE,,,,,,,Whalton,Northumberland,,WHALTON VILLAGE,NZ 13066 81296,55.12587129,-1.7966482,28 April 1969,28 April 1969,429179
https://historicengland.org.uk/listing/the-list/list-entry/1248544,1248544,Listing,I,CHURCH OF ST MARY,,"ANCHORESSES CELL, PARISH CHURCH, SCHOOL, ","MEDIEVAL, POST MEDIEVAL, ","Addition to N side, Anchoresses cell rebuilt early C19, Chancel much rebuilt C19, Mainly C14, Mid C18 W tower, Some Norman fabric incorporated, ","ASHLAR, RUBBLE, SANDSTONE, TIMBER, ","WELSH SLATE, ",CHURCH OF ST MARY,,CHURCH STREET,,,,,Non Civil Parish,Gateshead,,GATESHEAD,NZ 25445 63680,54.96709887,-1.60409126,26 April 1950,26 April 1950,430192
https://historicengland.org.uk/listing/the-list/list-entry/1248568,1248568,Listing,I,HIGH LEVEL BRIDGE,,"RAILWAY BRIDGE, ROAD BRIDGE, ","POST MEDIEVAL, ","Constructed 1849, ","ASHLAR, CAST IRON, STONE, ",,HIGH LEVEL BRIDGE,,,,,,,Non Civil Parish,Gateshead,,"RIVER TYNE, GATESHEAD",NZ2515263672,54.96704117,-1.60866561,26 April 1950,26 April 1950,430243
,,,,,,,,,,,HIGH LEVEL BRIDGE,,,,,,,Non Civil Parish,Newcastle upon Tyne,,"RIVER TYNE, GATESHEAD",NZ2515263672,54.96704117,-1.60866561,26 April 1950,26 April 1950,430243
https://historicengland.org.uk/listing/the-list/list-entry/1260201,1260201,Listing,I,GUNNER TOWER,,"INTERVAL TOWER, ","MEDIEVAL, ","Built late C13-early C14, ","ASHLAR, SANDSTONE, ",,GUNNER TOWER,,PINK LANE,,,,,Non Civil Parish,Newcastle upon Tyne,,NEWCASTLE UPON TYNE,NZ 24541 63932,54.96940956,-1.61819179,30 March 1987,30 March 1987,441466
https://historicengland.org.uk/listing/the-list/list-entry/1260787,1260787,Listing,I,"WALLS, PIERS, STEPS, GATES AND RAILINGS IN FRONT OF TANFIELD HALL",,"GATE, GATE PIER, RAILINGS, REVETMENT, STEPS, WALL, ","POST MEDIEVAL, ","EARLY C18, ","ASHLAR, SANDSTONE, WROUGHT IRON, ",,"WALLS, PIERS, STEPS, GATES AND RAILINGS IN FRONT OF TANFIELD HALL",,FRONT STREET,,,,,Stanley,County Durham,,TANFIELD,NZ 18874 55432,54.89327286,-1.70726572,19 July 1950,19 July 1950,439461
https://historicengland.org.uk/listing/the-list/list-entry/1260837,1260837,Listing,I,"CULVERT, ARCH AND RETAINING WALLS, IN WEST FACE OF EMBANKMENT OVER CAUSEY BURN",,"ARCH, CULVERT, REVETMENT, WAGONWAY, ","POST MEDIEVAL, ","1717, ","ASHLAR, SANDSTONE, ",,"CULVERT, ARCH AND RETAINING WALLS, IN WEST FACE OF EMBANKMENT OVER CAUSEY BURN",,CAUSEY ROAD,,,,,Stanley,County Durham,,,NZ 20383 56055,54.89881234,-1.68369562,21 January 1987,21 January 1987,439364
https://historicengland.org.uk/listing/the-list/list-entry/1264065,1264065,Listing,I,OGLE CASTLE,,"GREAT HALL, HOUSE, ","MEDIEVAL, MID 20TH CENTURY, ","medieval fabric, Mic C20 restoration, Remodelled early C16, ","RUBBLE, STONE, ","STONE, ",OGLE CASTLE,,,,,,,Whalton,Northumberland,,OGLE,NZ 14054 79077,55.10590659,-1.78126162,29 April 1987,29 April 1987,428716
https://historicengland.org.uk/listing/the-list/list-entry/1277874,1277874,Listing,I,CHAPEL OF ST EDMUND AND TRINITY CENTRE,,"CHAPEL, CHURCH, COMMUNITY CENTRE, ","MEDIEVAL, MID 20TH CENTURY, POST MEDIEVAL, ","1837 addition, Built early C13, Converted by 1950, ","STONE, ",,CHAPEL OF ST EDMUND AND TRINITY CENTRE,,HIGH STREET,,,,,Non Civil Parish,Gateshead,,GATESHEAD,NZ 25705 63136,54.96219673,-1.60008587,26 April 1950,26 April 1950,430223
https://historicengland.org.uk/listing/the-list/list-entry/1293281,1293281,Listing,I,HYLTON CHAPEL,HYLTON CHAPEL,"CHAPEL, ","MEDIEVAL, POST MEDIEVAL, ","Altered c1400, Built C12, C16 alterations, C18 alterations, ",,,HYLTON CHAPEL,,CRAIGAVON ROAD,,,,,Non Civil Parish,Sunderland,,"CASTLETOWN, SUNDERLAND",NZ3583258826,54.92284832,-1.44247172,25 February 1949,17 October 1994,391435
https://historicengland.org.uk/listing/the-list/list-entry/1299417,1299417,Listing,I,SALTERS' BRIDGE (TYNE AND WEAR BRIDGE NUMBER 077),,"BRIDGE, ","EARLY MEDIEVAL, MEDIEVAL, POST MEDIEVAL, ","Later than medieval, Medieval, ","SANDSTONE, ",,SALTERS' BRIDGE (TYNE AND WEAR BRIDGE NUMBER 077),,SALTERS' LANE,,,,,Non Civil Parish,Newcastle upon Tyne,,GOSFORTH,NZ 25479 68542,55.01078797,-1.603132,30 March 1987,30 March 1987,304342
https://historicengland.org.uk/listing/the-list/list-entry/1299638,1299638,Listing,I,CHURCH OF HOLY CROSS,,"PARISH CHURCH, ","EARLY 20TH CENTURY, MEDIEVAL, POST MEDIEVAL, ","Built C12, C17 porch, Restored 1909, Roof removed c1797, ","RUBBLE, SANDSTONE, ",,CHURCH OF HOLY CROSS,,VALLEY GARDENS,,,,,Non Civil Parish,North Tyneside,,"HOLY CROSS, WALLSEND",NZ3052067204,54.99848484,-1.5244569,18 August 1947,18 August 1947,303423
https://historicengland.org.uk/listing/the-list/list-entry/1303256,1303256,Listing,I,THE DONJON,,"BUTTERY, CELLAR, KEEP, KITCHEN, LARDER, ","MEDIEVAL, POST MEDIEVAL, ","C13, Early C15, ","STONE, ",,THE DONJON,,,,,,,Warkworth,Northumberland,,WARKWORTH CASTLE,NU 24721 05816,55.34575533,-1.61174334,1 September 1988,01 September 1988,237238
https://historicengland.org.uk/listing/the-list/list-entry/1303446,1303446,Listing,I,CHURCH OF ST LAWRENCE,,"PARISH CHURCH, ","MEDIEVAL, POST MEDIEVAL, ","c1200 W tower, C13 vestry, C14-15 belfry an spire, Early C12 nave and chancel, Late C15 S aisle and porch, Restored 1860, ","STONE, ","LAKE DISTRICT SLATE, LEAD, ",CHURCH OF ST LAWRENCE,,DIAL PLACE,,,,,Warkworth,Northumberland,,,NU 24687 06184,55.34906508,-1.61225109,31 December 1969,31 December 1969,237191
https://historicengland.org.uk/listing/the-list/list-entry/1303513,1303513,Listing,I,CHURCH OF ST MARY,,"PARISH CHURCH, ","MEDIEVAL, POST MEDIEVAL, ","1740 W buttress, 1749 S porch, Built c1190, Chancel partly rebuilt 1882, ","STONE, ","LAKE DISTRICT SLATE, WELSH SLATE, ",CHURCH OF ST MARY,,ROTHBURY ROAD,,,,,Longframlington,Northumberland,,LONGRAMLINGTON,NU 13094 01007,55.30299433,-1.79530726,23 October 1953,23 October 1953,236830
https://historicengland.org.uk/listing/the-list/list-entry/1303894,1303894,Listing,I,WEST BITCHFIELD,,"HOUSE, TOWER HOUSE, ","MEDIEVAL, MID 20TH CENTURY, POST MEDIEVAL, ","1935 fenestration, Altered C16, Built C14, C17 doorway, ","ASHLAR, STONE, ","SLATE, ",WEST BITCHFIELD,,,,,,,Belsay,Northumberland,,WEST BITCHFIELD,NZ 09078 77061,55.08790574,-1.85931636,27 August 1952,27 August 1952,238563
https://historicengland.org.uk/listing/the-list/list-entry/1303950,1303950,Listing,I,CHURCH OF SAINTS PETER AND PAUL,,"CHURCH, PARISH CHURCH, ","EARLY MEDIEVAL, MEDIEVAL, POST MEDIEVAL, ","1873 restorations and additions, Altered c1200, Built Mid C11, Early C12 W tower, Porch remodelled C18, Upper part of tower remodelled c1840, ","RUBBLE, SANDSTONE, STONE, ","WELSH SLATE, ",CHURCH OF SAINTS PETER AND PAUL,,LONGHOUGHTON VILLAGE,,,,,Longhoughton,Northumberland,,LONGHOUGHTON,NU 24326 15100,55.42919969,-1.61716788,31 December 1969,31 December 1969,237039
https://historicengland.org.uk/listing/the-list/list-entry/1303969,1303969,Listing,I,THE PRIORY CHURCH,BRINKBURN PRIORY CHURCH,"AUGUSTINIAN MONASTERY, CHURCH, PRIORY, ","MEDIEVAL, POST MEDIEVAL, ","Founded 1100-1135; Dissolved 1536, Mainly 1190-1220, Restored 1858-1859, Ruinous in C17, ","STONE, ","CLAY, TILE, ",THE PRIORY CHURCH,,,,,,,Brinkburn,Northumberland,,BRINKBURN PRIORY,NZ 11593 98324,55.27891612,-1.81904973,21 October 1953,15 September 1988,236739
